Datetime,open,high,low,close,adjClose,volume,exp12,exp26,macd,signal,histogram,BR3,BR5,B2S,CC,CH,CL,CH5,CL5,TT,W25,S5,S10,Pos
2020-08-03 09:00:00+02:00,4797.06005859375,4799.85009765625,4789.080078125,4798.39013671875,4798.39013671875,0.0,4798.39013671875,4798.39013671875,0.0,0.0,0.0,,,,0.3886980772101347,0.4266546442211097,-2.3320457693998646,,,,,,,
2020-08-03 09:05:00+02:00,4800.7099609375,4801.68017578125,4795.0498046875,4796.47021484375,4796.47021484375,0.0,4798.094764122596,4798.247920283565,-0.15315616096904705,-0.03063123219380941,-0.12252492877523764,,,,-1.2390107945725404,0.2835327016947642,-0.415096441484685,,,,,,,
2020-08-03 09:10:00+02:00,4795.3701171875,4797.10986328125,4788.14013671875,4788.14013671875,4788.14013671875,0.0,4796.563282983542,4797.49919557506,-0.9359125915179902,-0.2116875040586456,-0.7242250874593447,,,,-2.112867998990626,0.5084182265417437,0.0,,,,,,,
2020-08-03 09:15:00+02:00,4788.9599609375,4788.9599609375,4780.919921875,4780.919921875,4780.919921875,0.0,4794.1566120437665,4796.271101226907,-2.114489183140904,-0.5922478398750973,-1.5222413432658066,-5.701475907859083,,,-2.3495971142959173,0.0,0.0,,,,,,,
2020-08-03 09:20:00+02:00,4780.7998046875,4780.7998046875,4776.27001953125,4776.8798828125,4776.8798828125,0.0,4791.498653700494,4794.834714677692,-3.3360609771980307,-1.1410104673396841,-2.195050509858347,-5.608011428941081,,,-1.145546315654538,0.0,-0.17822463231845018,,,,,,,
2020-08-03 09:25:00+02:00,4779.39013671875,4779.39013671875,4764.56005859375,4765.4599609375,4765.4599609375,0.0,4787.492700967726,4792.658806993233,-5.166106025507361,-1.9460295789732196,-3.220076446534141,-7.566056588807994,-3.6393117941237194,,-4.070913158857538,0.0,-0.26298478571889805,,,,,,,
2020-08-03 09:30:00+02:00,4765.43994140625,4772.6201171875,4764.58984375,4771.31005859375,4771.31005859375,0.0,4785.003063679422,4791.077418222901,-6.074354543478876,-2.7716945718743506,-3.302659971604525,,,,1.7154655962629366,0.3828476289114506,-0.24843001190265954,0.7919509282365079,-0.8563058595220332,,,,,
2020-08-03 09:35:00+02:00,4772.10009765625,4772.10009765625,4764.68017578125,4766.830078125,4766.830078125,0.0,4782.207219747972,4789.281318956389,-7.074099208417465,-3.6321754991829738,-3.441923709234491,,,,-1.5400948411633568,0.0,-0.6282810697342963,0.8912658554531943,-0.6896394299400078,,,,,
2020-08-03 09:40:00+02:00,4766.64013671875,4770.27001953125,4765.2099609375,4765.2099609375,4765.2099609375,0.0,4779.592256854054,4787.498255399435,-7.905998545381408,-4.486940108422661,-3.419058436958747,,,,-0.41795031870355526,1.0607861622540902,0.0,0.3828476289114506,-1.3179204996743041,,,,,
2020-08-03 09:45:00+02:00,4765.41015625,4770.740234375,4763.60009765625,4770.740234375,4770.740234375,0.0,4778.230407241892,4786.256920508736,-8.026513266843722,-5.194854740106873,-2.831658526736849,,,,1.557646186059409,0.0,-0.5289661425176099,1.4436337911655408,-1.3179204996743041,,,,,
2020-08-03 09:50:00+02:00,4772.27001953125,4789.27001953125,4772.27001953125,4789.27001953125,4789.27001953125,0.0,4779.9288091325625,4786.480113028922,-6.551303896359059,-5.466144571357311,-1.0851593250017482,,,,4.968029462609416,0.0,0.0,1.4436337911655408,-1.6686620098734637,,,,,
2020-08-03 09:55:00+02:00,4789.06982421875,4795.35986328125,4789.06982421875,4795.35986328125,4795.35986328125,0.0,4782.30281746313,4787.137872306872,-4.835054843742,-5.339926625834249,0.5048717820922484,8.363857965343184,,,1.8381823166743596,0.0,0.0,1.4436337911655408,-1.4056772241545659,,,8.737858574876137,,
2020-08-03 10:00:00+02:00,4797.52978515625,4809.52978515625,4794.0400390625,4809.41015625,4809.41015625,0.0,4786.473177276494,4788.787671117474,-2.314493840979594,-4.734840068863318,2.4203462278837238,10.278096109900439,,,3.4718843306166622,0.03495999593116116,-1.0198330241633013,1.0607861622540902,-1.1572472122519062,,,12.91693368032886,,
2020-08-03 10:05:00+02:00,4810.02001953125,4810.91015625,4806.06005859375,4808.2001953125,4808.2001953125,0.0,4789.81579543588,4790.225635872661,-0.4098404367805415,-3.8698401424467628,3.4599997056662213,,,,-0.5318200197364802,0.26013090850002774,-0.625427192515426,1.0957461581852512,-1.548799166680911,,,12.56333829291083,,
2020-08-03 10:10:00+02:00,4808.35009765625,4810.85009765625,4802.0,4802.22021484375,4802.22021484375,0.0,4791.724167652475,4791.114123203853,0.6100444486228298,-2.9738632242328444,3.5839076728556742,,,,-1.7913787302848867,0.7305925680307965,-0.06435493128552525,0.2950909044311889,-2.174226359196337,,,10.815766577935602,,
2020-08-03 10:15:00+02:00,4803.64013671875,4808.02978515625,4795.85009765625,4797.39013671875,4797.39013671875,0.0,4792.595855201133,4791.579013093846,1.01684210728763,-2.1757221579287496,3.1925642652163795,-4.1496801700983585,,,-1.8264814200769914,1.2828178098821994,-0.45005643741584617,1.0256834724619854,-1.7096151479642525,,,9.404238905482353,,
2020-08-03 10:20:00+02:00,4797.27978515625,4801.33984375,4796.81005859375,4798.2001953125,4798.2001953125,0.0,4793.458061372113,4792.0694710359685,1.3885903361442615,-1.4628596591141474,2.8514499952584087,,,,0.2689779278785257,0.9175215258668011,-0.13727149422766138,2.308501282344185,-2.1596715853800985,,,9.640968020787644,,
2020-08-03 10:25:00+02:00,4798.02978515625,4799.4501953125,4795.75,4795.75,4795.75,0.0,4793.810667314865,4792.342102811082,1.4685645037825452,-0.8765748265348088,2.345139330317354,,,,-0.6662376367452713,0.415096441484685,0.0,3.226022808210986,-2.29694307960776,,,8.924930226573085,,
2020-08-03 10:30:00+02:00,4796.22021484375,4799.7001953125,4793.2900390625,4793.2900390625,4793.2900390625,0.0,4793.730570660655,4792.412320311188,1.3182503494672346,-0.4376097913344002,1.7558601408016348,,,,-0.8563058595220332,1.016979146944431,0.0,3.6061592537645097,-1.2771100554444588,,,8.206038555139658,,
