Datetime,open,high,low,close,adjClose,volume,exp12,exp26,macd,signal,histogram,BR3,BR5,B2S,CC,CH,CL,CH5,CL5,TT,W25,S5,S10,Pos
2020-08-04 00:00:00+01:00,0.8993499875068665,0.899399995803833,0.8991000056266785,0.8992499709129333,0.8992499709129333,0.0,0.8992499709129333,0.8992499709129333,0.0,0.0,0.0,,,,-0.33829910865706153,0.16914955432853077,-0.5072470544583831,,,,,,,
2020-08-04 00:15:00+01:00,0.8992599844932556,0.8992699980735779,0.8988999724388123,0.8991000056266785,0.8991000056266785,0.0,0.8992268993304326,0.8992388623732108,-1.1963042778173616e-05,-2.3926085556347233e-06,-9.570434222538893e-06,,,,-0.5411172870295311,0.033870232571148,-0.6765982173141231,,,,,,,
2020-08-04 00:30:00+01:00,0.8991400003433228,0.8992999792098999,0.8989999890327454,0.899150013923645,0.899150013923645,0.0,0.8992150708063116,0.8992322810065764,-1.7210200264794473e-05,-5.3561268974666735e-06,-1.18540733673278e-05,,,,0.033870232571148,0.5072470544583831,-0.4735784304144443,,,,,,,
2020-08-04 00:45:00+01:00,0.8991400003433228,0.8995000123977661,0.8989999890327454,0.899150013923645,0.899150013923645,0.0,0.8992050620551322,0.8992261871485815,-2.112509344931457e-05,-8.509920207836253e-06,-1.2615173241478316e-05,,,,0.033870232571148,1.183845271772506,-0.4735784304144443,,,,,,,
2020-08-04 01:00:00+01:00,0.8991900086402893,0.8996999859809875,0.8989999890327454,0.8995000123977661,0.8995000123977661,0.0,0.899250439030922,0.8992464705003729,3.968530549181004e-06,-6.014230056432802e-06,9.982760605613806e-06,,,,1.0485659500151234,0.6763966087869139,-0.6427279847429751,,,,,,,
2020-08-04 01:15:00+01:00,0.8994200229644775,0.8996000289916992,0.8989999890327454,0.8989999890327454,0.8989999890327454,0.0,0.8992119082619718,0.899228212613882,-1.6304351910134685e-05,-8.072254427173179e-06,-8.232097482961506e-06,,,,-1.4207352912433329,0.608857752171827,0.0,,,,,,,
2020-08-04 01:30:00+01:00,0.8992699980735779,0.8995100259780884,0.8989999890327454,0.8993300199508667,0.8993300199508667,0.0,0.8992300792910326,0.8992357538981031,-5.6746070704605245e-06,-7.592724955830648e-06,1.9181178853701236e-06,,,,0.20301978689967876,0.608857752171827,-0.9132866282577407,3.010216919760778,-2.2664830628859867,,,,,
2020-08-04 01:45:00+01:00,0.8992000222206116,0.8996000289916992,0.8991000056266785,0.8993600010871887,0.8993600010871887,0.0,0.8992500672596719,0.8992449573935909,5.109866081043357e-06,-5.052206748455847e-06,1.0162072829499205e-05,,,,0.5411172870295311,0.8118775390715058,-0.33829910865706153,3.585204439361457,-2.5031714738296045,,,,,
2020-08-04 02:00:00+01:00,0.899370014667511,0.8996000289916992,0.8991000056266785,0.8995000123977661,0.8995000123977661,0.0,0.8992885203578403,0.8992638503568631,2.4670000977278228e-05,8.922347966909681e-07,2.377776618058726e-05,,,,0.4397081978432963,0.33829910865706153,-0.9132866282577407,3.88983492397458,-2.367892152072222,,,,,
2020-08-04 02:15:00+01:00,0.8992999792098999,0.8996000289916992,0.8991000056266785,0.8992999792098999,0.8992999792098999,0.0,0.8992902832581572,0.8992665265681992,2.375668995802105e-05,5.465125828956984e-06,1.8291564129064065e-05,,,,0.0,1.0148973259711846,-0.6763966087869139,3.044288760859135,-2.8076003499155178,,,,,
2020-08-04 02:30:00+01:00,0.8994399905204773,0.8996000289916992,0.8991000056266785,0.8992000222206116,0.8992000222206116,0.0,0.8992763969446886,0.8992616003202296,1.4796624459023633e-05,7.331425554970314e-06,7.4651989040533186e-06,,,,-0.8116759305442967,0.5413188955567403,-0.33829910865706153,3.382789478043406,-2.8412689739594565,,,,,
2020-08-04 02:45:00+01:00,0.899370014667511,0.8995000123977661,0.8989999890327454,0.899370014667511,0.899370014667511,0.0,0.8992907996712767,0.8992696310126208,2.1168658655867922e-05,1.0098872175149836e-05,1.1069786480718086e-05,,,,0.0,0.4397081978432963,-1.2515857369148022,3.3152506214283193,-3.1795680826165182,,,1.2515857369148022,,
2020-08-04 03:00:00+01:00,0.8993099927902222,0.8994200229644775,0.8988999724388123,0.8992800116539001,0.8992800116539001,0.0,0.8992891399762957,0.8992703999490119,1.8740027283747906e-05,1.1827103196869451e-05,6.912924086878455e-06,,,,-0.10140908918623477,0.37216934122820955,-1.2854559694859502,3.1461010670997887,-3.51786719127358,,,0.9471568608288886,,
2020-08-04 03:15:00+01:00,0.8993200063705444,0.8996000289916992,0.8989999890327454,0.8995400071144104,0.8995400071144104,0.0,0.899327734920621,0.8992903708501525,3.7364070468504096e-05,1.6934496651196383e-05,2.0429573817307713e-05,,,,0.7441370739292098,0.20301978689967876,-1.0824361825862714,2.7063928692564923,-4.465024052102469,,,1.8265732565154813,,
