Datetime,open,high,low,close,adjClose,volume,exp12,exp26,macd,signal,histogram,BR3,BR5,B2S,CC,CH,CL,CH5,CL5,TT,W25,S5,S10,Pos
2020-07-31 09:30:00-04:00,3270.449951171875,3270.449951171875,3250.840087890625,3252.909912109375,3252.909912109375,114207577.0,3252.909912109375,3252.909912109375,0.0,0.0,0.0,,,,-4.172337561200498,0.0,-0.49235952680610523,,,,,,,
2020-07-31 09:45:00-04:00,3253.139892578125,3256.929931640625,3248.1201171875,3254.139892578125,3254.139892578125,140822115.0,3253.0991398737983,3253.0010217737267,0.09811810007158783,0.01962362001431757,0.07849448005727026,,,,0.23787504385442404,0.6636806643477436,-1.1940792911842804,,,,,,,
2020-07-31 10:00:00-04:00,3254.27001953125,3254.780029296875,3240.56005859375,3241.669921875,3241.669921875,120759109.0,3251.340798643214,3252.1616810404876,-0.8208823972736354,-0.14847758344327305,-0.6724048138303624,,,,-2.997248782550494,0.1213185953642314,-0.2640087766997587,,,,,,,
2020-07-31 10:15:00-04:00,3241.659912109375,3241.889892578125,3231.669921875,3234.510009765625,3234.510009765625,122613132.0,3248.7514465082004,3250.8541498349423,-2.102703326741903,-0.539322732102999,-1.5633805946389039,,,,-1.7007833335743805,0.05470661408956724,-0.6755860315328405,,,,,,,
2020-07-31 10:30:00-04:00,3234.25,3240.239990234375,3233.85009765625,3235.929931640625,3235.929931640625,93480935.0,3246.7789057593427,3249.7486521909186,-2.9697464315759134,-1.0254074719975819,-1.9443389595783316,,,,0.3996138126861064,1.0252553770034185,-0.0951267875570182,,,,,,,
2020-07-31 10:45:00-04:00,3236.10009765625,3239.3701171875,3231.280029296875,3239.3701171875,3239.3701171875,89167593.0,3245.6390921329053,3248.9798718202946,-3.340779687389386,-1.4884819150759427,-1.852297772313443,,,,0.7778560394009169,0.0,-1.1465739723676498,,,,,,,
2020-07-31 11:00:00-04:00,3239.35009765625,3244.330078125,3237.93994140625,3244.10009765625,3244.10009765625,80831036.0,3245.4023237518813,3248.6184070674026,-3.216083315521246,-1.8340021951650036,-1.3820811203562422,2.3073763103955374,,,1.129906458308514,0.05470661408956724,-0.33544097981034016,1.864961250804961,-3.375374859341548,,,,,
2020-07-31 11:15:00-04:00,3244.02001953125,3249.9599609375,3242.739990234375,3247.5400390625,3247.5400390625,84168596.0,3245.731203030438,3248.538527955928,-2.8073249254903203,-2.028666741230067,-0.7786581842602533,2.745087298073954,,,0.8373248003645228,0.575639022139905,-0.3044870251290882,1.2559872005467845,-2.5167365479676076,,,,,
2020-07-31 11:30:00-04:00,3247.60009765625,3248.9599609375,3241.719970703125,3243.68994140625,3243.68994140625,72445925.0,3245.4171627805626,3248.179373396693,-2.7622106161302327,-2.1753755162101003,-0.5868350999201324,,,,-0.9301285894464002,0.32347753766336473,-0.4686068673977899,1.7103076273224582,-2.557214796396937,,,,,
2020-07-31 11:45:00-04:00,3243.679931640625,3247.090087890625,3237.030029296875,3239.2099609375,3239.2099609375,67037974.0,3244.4622086508607,3247.51497247379,-3.052763822929137,-2.350853177553908,-0.7019106453752291,,,,-1.06329447703385,0.8111910675191882,-0.5185513346133184,1.9790785508962556,-2.350235632261886,,,,,
