Datetime,open,high,low,close,adjClose,volume,exp12,exp26,macd,signal,histogram,BR3,BR5,B2S,CC,CH,CL,CH5,CL5,TT,W25,S5,S10,Pos
2020-07-31 09:30:00-04:00,10891.2998046875,10891.2998046875,10843.4453125,10851.6162109375,10851.6162109375,0.0,10851.6162109375,10851.6162109375,0.0,0.0,0.0,,,,-3.289909604376125,0.0,-0.6773962412593522,,,,,,,
2020-07-31 09:35:00-04:00,10845.3779296875,10845.3779296875,10795.345703125,10798.4326171875,10798.4326171875,19693211.0,10843.434119591346,10847.676685474536,-4.242565883190764,-0.8485131766381528,-3.3940527065526114,,,,-3.8919316493151164,0.0,-0.25591604142713187,,,,,,,
2020-07-31 09:40:00-04:00,10805.87109375,10832.4990234375,10804.0400390625,10832.4990234375,10832.4990234375,15465455.0,10841.751797106137,10846.552414212532,-4.800617106395293,-1.6389339625895811,-3.1616831438057122,,,,2.2075490988907323,0.0,-0.15180087873327183,,,,,,,
2020-07-31 09:45:00-04:00,10833.798828125,10855.6337890625,10826.453125,10832.2646484375,10832.2646484375,14406273.0,10840.2922357725,10845.494061192161,-5.201825419660963,-2.3515122540038575,-2.8503131656571057,,,,-0.12718889626131735,1.81019511871852,-0.48179574898224037,,,,,,,
2020-07-31 09:50:00-04:00,10832.5849609375,10842.0517578125,10809.6640625,10826.6123046875,10826.6123046875,15490962.0,10838.187630990193,10844.095412562187,-5.907781571993837,-3.0627661176018535,-2.8450154543919837,,,,-0.4951542263107683,0.7848307831681798,-1.405068933555164,,,,,,,
2020-07-31 09:55:00-04:00,10826.96875,10837.0556640625,10806.765625,10837.0556640625,10837.0556640625,13130023.0,10838.013482232087,10843.573949710359,-5.560467478271676,-3.5623063897358183,-1.9981610885358574,,,,0.8362406807658478,0.0,-1.674910175591428,,,,,,,
2020-07-31 10:00:00-04:00,10836.0,10836.0,10793.6572265625,10803.7734375,10803.7734375,12376769.0,10832.745783042536,10840.625763620703,-7.879980578167306,-4.425841227422116,-3.45413935074519,,,,-2.671695465705584,0.0,-0.8386694948255802,2.5950259018866997,-3.9694917782892363,,,,,
2020-07-31 10:05:00-04:00,10804.9248046875,10814.5634765625,10787.16796875,10788.5576171875,10788.5576171875,11293994.0,10825.947603680223,10836.76886388491,-10.82126020468786,-5.7049250228752655,-5.116335181812595,,,,-1.3568974547038057,0.7990798256519429,-0.1152067468999711,2.5950259018866997,-4.552245231687684,,,,,
2020-07-31 10:10:00-04:00,10786.9248046875,10786.974609375,10758.333984375,10775.0068359375,10775.0068359375,11935217.0,10818.110562489035,10832.193898851769,-14.083336362733462,-7.380607290846905,-6.702729071886557,-5.016634479908509,,,-0.9880415594991196,0.004128983901544993,-1.3822380813936799,3.3941057275386424,-4.5156510998543835,,,,,
2020-07-31 10:15:00-04:00,10772.5771484375,10772.5771484375,10732.2412109375,10742.0888671875,10742.0888671875,13378713.0,10806.41491705803,10825.519452061824,-19.10453500379481,-9.725392833436487,-9.379142170358321,-4.872524845697724,,,-2.527585831494798,0.0,-0.8164053659447004,1.5880395927216677,-5.416093432265823,,,,,
2020-07-31 10:20:00-04:00,10744.2646484375,10767.2646484375,10729.6953125,10765.8984375,10765.8984375,12132971.0,10800.181612510642,10821.1030806128,-20.921468102158542,-11.9646078871809,-8.956860214977642,,,,1.7935172621750244,0.11326369565218522,-1.2078492319048972,0.803208809553488,-4.827429864655359,,,,,
2020-07-31 10:25:00-04:00,10763.640625,10770.23828125,10752.8603515625,10758.3681640625,10758.3681640625,11292123.0,10793.748774287851,10816.456049757222,-22.70727546937087,-14.113141403618894,-8.594134065751977,,,,-0.4371055702831651,0.546968926251725,-0.45661704322968166,0.9164725052056731,-4.3603689209688286,,,-6.523470722566459,,
2020-07-31 10:30:00-04:00,10753.8994140625,10780.685546875,10751.5419921875,10768.60546875,10768.60546875,9533273.0,10789.880573435874,10812.911562275205,-23.030988839331258,-15.896710890761366,-7.134277948569892,,,,1.2191836975169816,1.0014809972963052,-0.19543857133979636,1.4634414314573982,-3.9783164693729303,,,-5.674762129627318,,
2020-07-31 10:35:00-04:00,10769.220703125,10794.865234375,10765.2470703125,10794.865234375,10794.865234375,7868759.0,10790.647444349586,10811.574797245561,-20.927352895974764,-16.902839291804046,-4.024513604170718,,,,2.126021906952383,0.0,-0.3294281469683643,1.6658426031017606,-4.0585482938127555,,,4.375346607670512,,
2020-07-31 10:40:00-04:00,10791.4794921875,10791.4794921875,10765.5283203125,10775.673828125,10775.673828125,7887759.0,10788.343811084265,10808.915466199594,-20.571655115329122,-17.63660245650906,-2.9350526588200623,,,,-1.3103451852256025,0.0,-0.8410983088853126,1.6617136192002153,-3.0057383593874394,,,-5.08877025748256,,
2020-07-31 10:45:00-04:00,10777.568359375,10787.783203125,10754.921875,10782.837890625,10782.837890625,8985295.0,10787.496746398225,10806.983793934809,-19.487047536584214,-18.006691472524093,-1.4803560640601212,,,,0.4368626888771919,0.4099838132828206,-1.877473268173106,1.6617136192002153,-3.030431302328052,,,-4.494844259409343,,
2020-07-31 10:50:00-04:00,10782.47265625,10782.47265625,10761.73828125,10777.1240234375,10777.1240234375,7281128.0,10785.900942865805,10804.771959083157,-18.871016217352008,-18.17955642148968,-0.691459795862329,,,,-0.44342048683846924,0.0,-1.275532183702772,1.9584337368308509,-3.700055338596261,,,2.904537773565259,,
2020-07-31 10:55:00-04:00,10773.8447265625,10790.9931640625,10766.5712890625,10790.9931640625,10790.9931640625,6837041.0,10786.68436151145,10803.751307600145,-17.06694608869475,-17.957034354930695,0.8900882662359457,,,,1.4216658296300018,0.0,-0.6029935705628846,1.4114648105791259,-4.518970479069352,,,4.054338349442553,,
2020-07-31 11:00:00-04:00,10791.2724609375,10803.2568359375,10784.9140625,10802.8837890625,10802.8837890625,6444939.0,10789.176581134689,10803.687046967727,-14.510465833038324,-17.26772065055222,2.7572548175138962,,,,0.9626199723405877,0.03092689902725858,-0.5271336114305776,0.4099838132828206,-4.926525478292439,,,5.040113015819256,,
2020-07-31 11:05:00-04:00,10804.875,10808.599609375,10796.064453125,10798.2783203125,10798.2783203125,6283572.0,10790.576848700506,10803.28640054882,-12.709551848314732,-16.356086890104724,3.646535041789992,,,,-0.5468879657830673,0.30878322746063935,-0.18353738244710785,0.44091071231007917,-5.124230942754653,,,4.65830344562933,,
2020-07-31 11:10:00-04:00,10798.59765625,10824.80078125,10798.59765625,10822.796875,10822.796875,7330357.0,10795.533775823505,10804.731620878538,-9.197845055032303,-14.92443852309024,5.726593468057937,,,,2.0062004133389206,0.16613088168569268,0.0,0.7496939397707185,-4.466670016316448,,,5.341366919694725,,
2020-07-31 11:15:00-04:00,10821.7705078125,10838.6533203125,10816.9794921875,10837.0087890625,10837.0087890625,7165634.0,10801.914547091043,10807.122522225498,-5.20797513445541,-12.981145845363274,7.7731707109078645,,,,1.2633071529354525,0.13633742921964254,-0.39719205923489687,0.5058410081735907,-2.589196748143342,,,6.519584620070887,7.869195632595496,
2020-07-31 11:20:00-04:00,10839.1396484375,10839.1396484375,10830.0830078125,10831.1005859375,10831.1005859375,8771519.0,10806.404706913576,10808.898675093054,-2.493968179478543,-10.883710312186329,8.389742132707786,,,,-0.6664665779905566,0.0,-0.08436080834137026,0.6421784373932332,-1.710856623675467,,,5.181065191752389,7.379384797216139,
2020-07-31 11:25:00-04:00,10829.9033203125,10838.89453125,10824.9111328125,10825.8330078125,10825.8330078125,7182408.0,10809.393676282642,10810.153070109309,-0.7593938266672922,-8.858847015082523,8.09945318841523,,,,-0.33744323336548104,0.745403034931858,-0.07642668241291126,0.6421784373932332,-1.1922238614539526,,,4.158372551667755,6.942684029276262,
2020-07-31 11:30:00-04:00,10826.5830078125,10836.0869140625,10826.5830078125,10827.4716796875,10827.4716796875,5281411.0,10812.174907575696,10811.435930078063,0.7389774976327317,-6.9392821125394715,7.678259610172203,,,,0.07367402647854793,0.7142332544986262,0.0,1.3566545732978326,-0.7415169324362862,,,4.294224218075451,7.078535695683959,
2020-07-31 11:35:00-04:00,10818.3486328125,10828.716796875,10813.4541015625,10824.7353515625,10824.7353515625,5940686.0,10814.107283573667,10812.421072410243,1.6862111634236499,-5.214183457346848,6.900394620770498,,,,0.5294814650216522,0.33007583071762625,-0.4057738689126178,1.7621046003358196,-0.5579795499891784,,,3.9471466889396987,6.8516844625049576,
2020-07-31 11:40:00-04:00,10825.07421875,10832.8232421875,10823.4306640625,10825.6220703125,10825.6220703125,5313766.0,10815.878789225795,10813.398924106707,2.479865119088572,-3.6753737420597643,6.155238861148336,,,,0.04541882291699493,0.5970024958822114,-0.1362564687509848,1.926049549367753,-0.9637534189017962,,,4.020658794480931,6.925196568046189,
2020-07-31 11:45:00-04:00,10823.1943359375,10836.4794921875,10821.1650390625,10835.0849609375,10835.0849609375,5920945.0,10818.83358487375,10815.005297205284,3.828287668466146,-2.1746414599545822,6.002929128420728,,,,0.9857746663767029,0.11561154924325982,-0.16823585387079407,2.386714616030322,-0.7028178284178841,,,3.6553651598971855,7.709703509339739,
2020-07-31 11:50:00-04:00,10835.9580078125,10836.8212890625,10817.6865234375,10823.4541015625,10823.4541015625,6389630.0,10819.544433595096,10815.631134565077,3.9132990300186066,-0.9570533619599446,4.870352391978551,,,,-1.0366178406937667,0.07156905429344655,-0.47815252789264184,2.5023261652735815,-0.7866928739473079,,,2.0871608819966654,6.745464327625996,
2020-07-31 11:55:00-04:00,10823.1474609375,10823.900390625,10789.19140625,10797.7841796875,10797.7841796875,7586020.0,10816.196702224697,10814.30913790748,1.887564317217766,-0.38812982612440255,2.2756941433421685,,,,-2.1027052919789524,0.062420521335121375,-0.712371163719498,1.8284921846351705,-1.1884187194270386,,,-3.2518581841069847,4.617337448488511,
2020-07-31 12:00:00-04:00,10796.05078125,10803.4150390625,10776.19140625,10781.1904296875,10781.1904296875,6154547.0,10810.811121834358,10811.855900261555,-1.0447784271964338,-0.5194595463388089,-0.5253188808576249,-4.371298584237625,,,-1.2319754515649053,0.6105228941480548,-0.4144366390589965,1.1766794514716656,-1.9007898831465366,,,-4.627538467539387,1.8920461525315,
2020-07-31 12:05:00-04:00,10782.3857421875,10795.0791015625,10768.6357421875,10772.2216796875,10772.2216796875,6409022.0,10804.874284580994,10808.920032070884,-4.045747489890346,-1.2247171350491162,-2.8210303548412297,-4.177317301333668,,,-0.8426365577898097,1.052324171613369,-0.2972868409112395,1.457126514902094,-1.9094526532929152,,,-5.371079411692117,-4.192861711315954,
2020-07-31 12:10:00-04:00,10773.828125,10780.16796875,10771.70703125,10774.1123046875,10774.1123046875,5738230.0,10800.141672289687,10806.341681894337,-6.200009604650404,-2.2197756289693737,-3.9802339756810303,,,,0.02355949637940379,0.5020358661466766,-0.1758461379246221,1.9124481906332518,-2.07048302545317,,,-5.054847821114965,-5.214339944370723,
